Obra	id	tamanho	autor	genero	aspetu	compl	oracoes	rels	passiva	imperfeito	perfeito	ppc	progressiva	maisperfeito	conjuntivo	proprios	pontu	travessao	neg	pessfem	primpess	virg	interr	excl	coords	adjs	sexo	cor	naocor	roupa	corpo	familia	dor	saude	saudegen	medicina	doenca	progressao	remedio	psico	causasaude	acessoriosaude	dizer	relato	direto	indireto	emocoes	admirar	alivio	amor	ausencia	coragem	cor.humana	desejo	desespero	esperanca	familia.dinamica	familia.lacos	feliz	furia	gen	grato	humildade	infeliz	ingrato	insatisfeito	inveja	medo	odio	orgulho	outra	pena	pred.aparencia	pred.carater	pred.emo	pred.outro	pred.social	satisfeito	saudade	saude.psico	saude.remedio	surpresa	vergonha	Acessório	Amarelo	Ausência	Azul	Blusão	Branco	Braço	Cabeça	Cabelo	Calças	CalçasCurtas	Camisola	CasacoCerimónia	CasacoCurtoHomem	CasacoCurtoMulher	CasacoImpermeável	CasacoMalha	CasacoMulher	CasacoQuenteInverno	Castanho	Chapéu	Cinzento	ConjuntoMulher	CorNãoEspecificada	CorpoNãoEspecificada	Creme	Dourado	ElementosRoupa	FatoHomem	Interno	Jaqueta	Jeans	Laranja	Materiais	Meias	Múltipla	mulher	Osso	OutrasCores	OutrasRoupas	Pele	Perna	Prateado	Preto	Rosa	RoupaDormir	RoupaInterior	RoupaNãoEspecificada	RoupaProfissional	Roxo	Saia	Sangue	Sapatos	Sexual	Tronco	unissexo	Verde	Vermelho	Vestido	corpus	data	escola	escola2	numfrases
Mais_Uma	146	7658	CondFic	Prosa:novela	30	47	675	104	16	300	195	0	1	35	46	253	1428	97	56	38	165	791	12	41	224	486	masc	63	5	73	100	54	0	6	1	3	1	1	0	0	0	0	84	18	10	6	154	2	0	32	10	10	4	34	2	12	0	0	24	8	30	6	16	70	2	2	0	28	4	10	6	2	0	0	2	0	0	20	0	0	0	4	12	16	7	2	6	0	7	19	43	1	1	0	0	0	0	0	0	0	0	5	1	9	2	0	2	1	0	3	3	0	0	0	0	0	10	1	0	0	0	1	0	1	6	0	12	3	0	0	6	0	0	7	1	3	0	10	0	2	12	5	Vercial	1888	romantismo_realismo	romantism	394
Mana_Maria	817	21622	AntAMac	Prosa:romance	28	147	2772	219	39	763	1022	1	18	88	187	1165	3954	446	396	135	936	1043	209	199	489	834	masc	25	6	64	210	441	0	49	0	32	14	3	0	0	0	0	438	32	8	22	520	28	12	122	28	36	2	212	20	54	0	2	92	50	74	30	50	86	0	8	0	32	18	18	6	16	0	0	2	0	0	32	12	12	0	42	50	17	5	1	0	0	2	52	82	3	0	0	1	6	0	0	0	0	0	0	0	12	0	0	1	3	0	1	2	0	0	0	0	2	0	0	0	0	0	0	1	0	15	1	3	0	0	0	8	2	1	2	0	4	0	5	0	2	2	3	Colonia	1936	modernismo	modernism	2324
Mano	365	38318	CoeNet	Prosa:romance	92	308	4481	981	59	647	798	7	6	103	428	276	6460	105	385	174	1366	3947	310	262	1187	1807	masc	59	0	39	473	0	26	30	0	10	12	6	2	0	0	0	247	26	7	17	1022	8	82	228	28	26	0	114	86	82	0	0	224	80	218	4	48	566	6	4	2	96	22	24	4	20	0	8	20	0	0	46	68	2	2	54	40	12	0	10	17	0	4	41	117	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	64	0	0	7	0	4	0	0	0	2	0	0	0	0	0	0	0	19	0	11	0	0	0	16	0	2	0	0	0	0	19	0	9	0	0	OBras	1924	desc	desc	1938
Margarida	700	108402	JulLPin	Prosa:romance	168	612	11361	1534	217	5880	1694	25	6	447	635	2166	17216	970	766	543	3184	10223	345	592	3642	8465	masc	479	20	308	1584	442	31	138	4	14	106	10	2	2	0	0	625	106	42	65	2605	134	100	724	52	52	44	446	128	154	0	8	822	348	602	40	116	514	0	36	14	490	34	192	100	62	6	2	50	0	10	326	18	144	2	110	216	29	0	16	56	0	120	279	627	30	8	0	0	1	0	5	0	0	0	8	7	9	7	1	70	108	2	33	16	0	11	2	0	3	30	4	2	0	0	9	2	1	104	7	54	30	7	0	54	12	0	7	2	22	1	103	0	23	28	44	NOBRE	1879	naturalismo	naturalism	4375
Maria_da_Fonte	117	69607	CamCBra	Prosa:historia	114	688	5983	1220	242	1259	1761	31	15	302	621	5078	9219	233	573	114	1511	5192	122	155	2387	4005	masc	59	15	114	425	276	5	51	2	16	21	6	5	1	0	0	771	167	15	130	1062	60	40	198	16	138	2	330	74	110	0	4	140	116	44	34	118	174	2	4	4	186	100	104	2	46	2	6	8	0	2	58	24	10	6	46	114	20	2	5	4	0	7	31	119	19	2	0	0	0	0	0	0	0	0	3	0	13	1	0	8	21	0	4	2	0	11	0	0	0	4	5	0	0	0	0	3	5	23	0	10	1	0	0	12	3	1	3	1	19	3	54	0	2	11	0	Vercial	1884	desc	desc	2677
Maria_Dusá	818	84538	LinRoc	Prosa:romance	144	689	9763	1260	251	2309	3648	39	88	309	700	3118	16330	1437	1112	320	3321	8152	532	1052	2737	3938	masc	139	25	232	664	311	0	77	1	12	53	8	2	1	0	0	1552	212	28	179	1861	56	70	584	30	100	24	638	60	194	0	16	438	100	182	86	156	432	18	34	4	196	42	128	22	52	0	10	34	2	6	180	56	16	2	104	168	30	4	15	8	0	23	93	254	7	8	1	0	0	1	2	0	0	1	8	0	13	1	0	7	14	0	4	6	1	4	0	0	0	39	3	0	0	0	0	2	5	44	0	19	8	0	0	68	1	6	6	1	9	0	38	0	9	14	12	Colonia	1910	regionalismo	realism	5719
Mariana	485	6683	MacAss	Prosa:conto	26	99	965	110	24	248	392	1	2	36	73	172	1036	115	110	54	629	309	61	18	218	283	masc	4	2	5	37	0	5	7	0	2	5	0	0	0	0	0	171	37	1	36	197	2	16	92	0	4	0	38	2	4	0	2	48	12	18	2	28	50	2	4	0	16	4	20	0	14	0	0	6	2	2	18	6	0	0	12	12	0	0	0	1	0	2	5	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	OBras	1871	desc	desc	482
Marília_de_Dirceu	593	27177	TomAGon	Poesia:poesia	26	366	3424	421	37	224	353	6	3	35	329	772	5170	2	430	76	1400	2874	149	240	689	1839	masc	115	22	22	620	0	17	12	4	0	7	1	0	0	0	0	292	13	0	13	871	16	16	504	0	56	0	128	24	44	0	18	226	88	60	20	24	238	14	0	6	84	14	78	4	34	0	0	4	0	0	118	10	0	2	24	56	4	0	3	1	0	31	127	224	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	20	0	8	1	0	0	0	0	1	7	0	0	0	0	0	0	5	11	1	26	8	0	0	6	0	3	2	0	0	0	95	0	5	4	2	OBras	1792	arcadismo	romantism	4825
Marina:_romance_passional	717	30651	MBenPin	Prosa:romance	57	256	3653	409	49	659	1196	13	6	47	351	1127	7665	1217	338	190	1433	3925	282	376	795	1535	masc	48	2	33	343	175	0	40	0	8	23	7	2	0	0	0	620	258	233	36	1155	46	24	792	10	10	2	254	22	102	0	40	400	66	184	36	78	142	4	12	2	88	24	52	2	14	0	4	22	0	6	106	8	18	2	40	18	3	0	0	4	0	7	75	138	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	9	0	3	0	0	3	0	0	0	2	0	0	0	0	1	1	0	10	0	2	9	6	0	12	0	5	0	0	0	0	9	0	4	9	5	NOBRE	1912	desc	desc	2038
Máscaras_do_destino	682	27733	FloEsp	Prosa:contos	59	145	2557	584	33	857	676	0	1	181	137	471	4363	5	253	102	711	2669	96	207	724	2092	fem	176	36	109	479	136	3	11	2	0	8	1	0	0	0	0	205	19	3	14	512	4	18	174	28	66	2	118	12	26	0	10	128	38	58	2	40	152	0	4	14	100	0	28	12	24	0	0	2	0	0	24	4	10	0	24	14	6	3	12	11	0	63	105	189	13	0	3	3	0	0	1	0	0	0	12	0	1	3	0	8	8	0	19	1	0	1	0	0	0	17	1	0	0	0	3	7	0	20	2	15	9	0	0	26	3	4	1	0	6	0	30	0	8	10	13	NOBRE	1931	desc	desc	1170
Matilde	644	64246	AnMRSa	Prosa:romance	129	724	7725	1491	110	2196	1790	31	25	400	665	2501	8134	737	911	372	2657	3472	300	185	1709	3402	masc	71	26	36	711	576	2	49	0	2	37	7	1	0	2	0	1084	134	14	112	1626	70	82	800	6	60	8	398	42	174	0	20	266	98	176	22	168	398	10	16	8	214	44	94	10	48	0	12	52	0	12	74	14	10	10	66	140	3	0	0	10	0	16	139	287	6	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	9	0	7	2	0	0	0	0	0	0	0	0	0	0	1	0	0	38	1	16	5	0	0	15	1	0	1	0	1	1	30	0	4	4	1	NOBRE	1874	desc	desc	3152
Médico_é_remédio	486	2458	MacAss	Prosa:conto	11	44	337	36	4	66	115	0	1	5	28	135	467	49	58	16	71	195	21	9	89	116	masc	4	0	5	7	0	1	3	0	2	1	0	0	0	0	0	64	13	0	13	85	0	4	66	0	8	0	12	0	8	0	0	22	2	8	0	20	14	0	0	0	2	0	4	0	4	0	0	2	0	0	2	0	2	0	2	2	2	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	OBras	1883	desc	desc	181
Memorial_de_Aires	487	59663	MacAss	Prosa:romance	166	990	7853	983	130	1165	2881	30	10	134	673	1925	9268	479	1224	390	4059	4611	161	46	2561	2331	masc	24	9	33	303	0	14	49	1	7	35	5	0	0	1	0	1385	255	7	238	1271	26	56	652	4	24	0	472	42	138	0	0	344	16	102	44	244	148	6	6	2	42	24	18	6	34	0	6	26	0	10	142	46	0	2	66	54	7	0	0	1	0	2	53	131	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	8	5	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	2	26	0	8	0	0	0	8	1	0	1	0	2	0	7	0	3	1	3	OBras	1908	realismo	realism	3355
Memórias_Biográficas	29	45041	AlmGar	Prosa:historia	129	327	3913	1148	208	983	1450	27	7	194	286	2101	5279	210	477	163	665	3141	31	72	1983	3012	masc	17	2	16	209	296	19	73	1	12	53	3	0	0	4	0	409	38	1	34	1019	60	54	334	10	92	0	270	72	96	0	2	126	70	88	32	90	270	4	16	2	108	68	142	14	38	0	2	6	0	0	40	10	0	0	36	88	6	0	2	1	0	2	35	33	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	16	0	3	0	0	1	0	0	0	2	0	0	0	0	0	1	1	5	0	3	0	0	0	5	1	0	0	0	0	0	8	0	3	1	0	Vercial	1853	desc	desc	1331
Memórias_da_Rua_do_Ouvidor	811	67802	JMdM	Prosa:cronica	161	479	5673	1283	189	1411	2031	8	14	276	358	5163	8856	350	578	175	1369	5187	100	280	3498	4665	masc	64	14	238	364	380	0	54	2	28	19	3	2	0	0	0	725	92	5	85	1393	68	34	598	8	64	4	280	26	122	0	32	348	134	66	52	124	262	6	10	16	116	34	220	20	22	2	14	30	0	6	136	56	6	0	86	92	24	2	4	1	0	13	34	103	20	1	0	2	0	0	3	0	0	0	3	1	12	0	0	9	17	0	0	11	0	1	0	0	0	49	0	0	0	0	0	4	1	44	0	14	1	0	0	15	7	7	4	0	21	0	16	0	1	1	47	Colonia	1878	desc	desc	2231
Memórias_de_um_sargento_de_milícias	412	68795	ManAAlm	Prosa:romance	335	756	8180	1535	224	2866	2634	19	19	593	676	1629	9684	627	808	256	1942	4707	228	214	2178	2870	masc	100	7	263	546	0	8	39	0	15	15	9	0	0	0	0	1083	161	3	140	1266	28	46	354	16	30	2	484	58	112	0	6	342	106	56	20	82	346	2	26	2	94	44	40	32	24	0	8	86	0	10	186	10	0	0	86	118	23	0	7	4	0	19	81	237	13	5	10	0	0	0	1	0	0	0	2	0	18	0	0	18	11	0	1	15	0	1	0	0	0	20	10	0	0	0	1	0	1	51	1	20	2	0	0	38	20	2	8	0	17	0	42	0	1	17	12	OBras	1852	picaresco_realismo	realism	2793
Memórias_do_Cárcere_I	118	58477	CamCBra	Prosa:memorias	102	612	6188	1217	207	1688	2088	12	27	340	482	2116	8509	466	555	213	2840	4662	143	296	1900	2799	masc	64	7	117	503	492	23	80	2	36	37	5	0	0	0	0	866	207	80	128	1335	66	80	506	16	68	2	326	56	138	0	26	184	80	62	32	224	374	8	10	14	168	84	66	4	44	0	12	32	2	2	88	10	0	4	52	132	16	7	5	4	0	11	80	149	15	2	0	0	4	0	0	0	0	0	2	0	4	0	0	5	17	0	4	11	0	7	0	0	0	9	2	0	0	0	3	1	6	25	0	10	2	1	0	25	1	0	3	0	16	0	35	0	3	9	1	Vercial	1862	desc	desc	2821
Memórias_do_Cárcere_II	119	54496	CamCBra	Prosa:memorias	127	610	6189	1083	227	1384	2246	13	22	278	592	2101	8174	637	511	307	2295	4102	180	376	1835	2395	masc	30	14	83	477	654	18	93	1	40	42	9	0	0	1	0	957	254	115	137	1368	26	60	396	16	56	4	342	72	120	0	42	182	116	62	38	250	466	6	8	14	166	82	62	0	78	0	16	60	0	18	76	12	2	2	68	154	17	2	4	1	0	5	103	145	3	0	0	0	0	0	1	0	0	0	2	0	4	0	0	4	12	0	3	2	0	1	0	0	0	4	2	1	0	0	1	2	5	33	0	3	0	0	0	22	1	1	5	3	2	0	22	0	1	3	9	Vercial	1862	desc	desc	2897
Memórias_do_Marquês_da_Fronteira_e_dAlorna	748	67031	MFdA	Prosa:narrativos	71	495	5026	1454	291	2460	1676	24	5	342	273	5549	7899	177	335	163	1404	5659	9	107	2512	2802	masc	75	9	258	181	1080	3	35	0	15	16	3	1	0	0	0	530	107	0	106	872	44	8	348	2	38	0	268	16	122	0	0	134	46	56	28	90	242	0	10	0	78	48	84	2	8	0	4	20	0	12	176	12	0	0	46	56	9	7	1	7	0	20	38	46	20	3	8	0	0	0	0	0	0	2	0	0	28	1	0	7	20	0	1	15	0	0	0	0	0	13	7	0	0	0	1	0	0	9	0	13	0	0	0	69	49	0	0	0	15	0	9	0	3	7	7	TychoBrahe	1802	desc	desc	1792
Memorias_dum_doido:_romance_contemporâneo	651	38148	APLopMen	Prosa:romance	73	345	3967	978	103	711	786	10	1	69	421	766	5525	422	444	180	1342	2904	216	481	1212	2541	masc	51	12	38	502	54	1	20	1	1	15	2	0	0	1	0	335	82	56	25	1184	84	32	590	12	76	14	218	34	120	0	24	192	134	142	12	74	240	2	20	8	108	50	192	10	34	2	18	14	0	0	30	16	8	2	24	74	6	0	7	5	0	10	47	229	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	4	12	0	1	0	0	3	0	0	0	3	0	0	0	0	0	1	0	19	0	6	0	2	0	9	1	0	0	0	0	0	25	0	7	6	6	NOBRE	1849	desc	desc	1700
Memórias_I	307	73779	RauBra	Prosa:memorias	164	604	7720	1356	225	1387	2162	48	8	165	481	4647	12288	1480	696	124	2266	5377	230	437	2531	3374	masc	93	36	180	479	314	23	46	1	15	27	2	1	0	0	0	1153	198	70	126	1132	68	26	296	24	66	0	406	46	78	2	16	172	156	102	18	168	212	2	12	14	130	80	104	20	18	0	10	20	0	10	58	2	6	0	92	112	29	6	7	10	0	19	90	141	29	4	0	0	1	0	4	0	0	0	5	0	19	1	0	4	16	0	13	6	0	1	0	0	0	7	2	0	0	0	0	1	6	36	0	15	1	1	0	33	6	1	6	0	12	0	22	0	3	9	9	Vercial	1919	desc	desc	4321
Memórias_II	308	64073	RauBra	Prosa:memorias	143	542	6617	1221	207	1109	1815	40	15	132	409	3874	10362	1078	639	117	2170	4340	206	353	2206	3005	masc	120	13	121	345	143	28	56	2	20	29	3	0	0	2	0	950	163	57	95	942	62	10	254	28	78	0	332	36	96	0	10	110	104	112	22	140	176	2	4	2	120	48	72	28	34	0	6	14	0	6	10	4	6	0	32	94	17	4	3	12	0	18	80	82	18	0	0	2	3	0	0	0	0	0	8	0	5	0	1	13	8	0	17	2	0	2	0	0	0	8	5	0	0	0	1	3	5	24	0	20	0	0	0	21	5	2	4	0	12	1	10	0	12	14	3	Vercial	1925	desc	desc	4329
Memórias_III	309	63031	RauBra	Prosa:memorias	161	460	6507	1229	151	1260	1596	43	13	109	436	3418	11119	1335	627	113	1928	4707	209	330	2399	3011	masc	182	36	160	376	202	16	32	0	11	17	2	1	0	0	1	815	154	58	100	996	58	18	276	12	80	2	358	40	122	0	10	154	96	102	2	140	220	0	10	14	104	70	56	22	28	0	8	16	0	2	34	0	0	0	64	82	20	4	2	19	0	35	63	122	24	2	0	0	1	0	1	0	0	0	6	1	24	3	0	11	5	0	24	5	0	1	0	0	0	18	2	0	0	0	3	5	3	29	3	43	3	1	0	24	4	3	8	0	0	0	26	0	13	11	11	Vercial	1933	desc	desc	4109
Memórias_póstumas_de_Brás_Cubas	488	73022	MacAss	Prosa:romance	215	917	8502	1031	126	2450	2756	8	13	267	643	1610	13007	786	1153	281	5247	6905	274	309	2672	3845	masc	96	11	182	765	0	29	64	2	12	41	9	0	0	0	0	1179	244	1	226	1440	28	62	530	26	30	0	376	74	96	0	2	352	102	150	46	202	322	4	10	24	132	28	114	16	40	0	0	30	0	2	138	22	8	2	88	116	29	13	15	15	0	8	136	321	16	4	1	0	0	0	0	0	0	0	0	0	21	0	0	7	25	0	2	10	2	4	0	0	1	12	1	0	0	1	2	0	4	49	0	13	3	0	2	32	8	1	4	0	20	2	39	0	4	2	11	OBras	1881	realismo	realism	3657
Menina_e_Moça	86	39425	BerRib	Prosa:romance	73	787	5105	1186	128	1089	1312	7	12	314	395	676	5265	1	8	467	1842	3057	53	30	1523	1679	masc	13	5	30	223	103	10	13	0	1	5	6	1	0	0	0	535	147	6	112	855	8	54	298	0	12	0	568	22	68	0	0	88	28	34	4	26	426	2	2	0	18	6	52	0	14	0	0	18	0	6	50	16	0	0	22	52	1	0	0	0	0	3	32	129	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	15	1	0	0	0	0	0	6	0	8	0	2	Vercial	1554	desc	desc	1230
Mérope	30	14251	AlmGar	Teatro:teatro	54	135	1725	182	18	153	320	3	1	17	113	829	2868	181	217	44	984	1040	222	292	420	656	masc	6	0	5	172	205	12	8	0	0	7	0	1	0	0	0	162	16	2	14	477	26	34	100	0	34	0	112	20	20	0	0	34	32	20	0	28	220	4	2	2	92	22	42	4	78	0	4	2	0	0	20	12	0	2	8	42	0	0	1	0	0	0	43	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	4	0	1	0	0	0	0	15	0	0	0	0	Vercial	1821	desc	desc	1707
Miloca	489	8559	MacAss	Prosa:conto	26	112	1131	144	25	313	428	1	1	55	82	381	1264	115	149	41	351	471	60	17	252	423	masc	3	1	11	52	0	1	7	1	2	1	1	1	0	1	0	172	23	1	21	279	6	6	158	10	18	0	58	8	34	0	0	72	6	24	22	46	38	0	4	0	2	8	20	2	2	0	6	12	0	0	14	0	0	0	22	24	4	0	0	1	0	0	11	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	OBras	1874	desc	desc	559
Minaretes	598	40023	VirCor	Prosa:contos	59	215	3655	371	50	1578	787	1	29	292	318	764	7603	350	213	192	1294	4371	127	531	1186	2914	masc	216	29	251	862	0	12	54	1	4	44	3	2	0	0	0	285	29	0	20	962	14	34	224	32	42	12	214	50	66	0	6	204	152	86	12	80	302	0	16	12	158	28	88	26	50	0	4	8	0	0	76	42	24	0	32	58	31	11	23	9	0	57	125	282	20	12	0	3	0	0	1	0	0	7	2	0	9	7	0	6	53	3	8	10	0	2	0	0	0	30	3	0	0	0	5	7	1	57	2	18	9	0	1	46	4	5	11	0	12	1	121	0	13	24	32	OBras	1902	desc	desc	2572
Miragem	366	76151	CoeNet	Prosa:romance	210	456	8639	958	103	2723	2361	18	50	285	635	1435	15521	974	727	172	2136	7474	936	884	2419	3896	masc	191	33	192	1284	0	8	110	0	36	53	14	5	1	1	0	898	78	11	66	1594	22	40	250	56	78	2	420	88	92	0	8	324	158	224	16	138	640	4	50	4	240	52	66	22	50	0	2	56	0	0	120	48	18	0	92	120	24	6	12	18	0	43	211	512	17	1	0	2	0	0	2	0	0	0	4	0	21	0	0	10	36	0	6	10	0	12	0	0	1	8	1	0	0	0	7	4	3	77	2	35	0	0	0	47	16	4	5	1	13	1	147	0	12	16	1	OBras	1895	realismo_naturalismo	realism	5924
Miss_Kate	372	69636	CosVel	Prosa:romance	111	473	7752	1210	125	2239	2250	9	24	503	593	2525	11699	727	674	246	1962	5602	338	313	1855	4710	masc	152	23	118	651	0	5	131	2	23	78	23	1	3	1	0	672	63	9	45	1242	60	38	486	16	56	22	252	76	92	0	40	276	202	138	6	36	164	8	18	4	252	26	62	56	28	0	4	10	0	0	96	30	14	2	132	92	11	0	7	22	0	12	77	297	4	4	0	1	0	0	3	0	0	0	1	1	10	1	0	8	37	0	7	7	0	10	0	0	0	9	0	1	0	0	4	1	0	31	1	25	1	4	1	34	0	4	7	0	2	0	33	0	15	17	9	OBras	1909	naturalismo	naturalism	4539
Mistério_da_Estrada_de_Sintra	183	79790	EcaQue	Prosa:romance	162	649	9148	1489	292	2633	2525	23	21	409	742	1536	13967	1314	810	315	5192	6649	510	843	2312	4665	masc	243	44	301	912	155	30	73	0	37	23	11	1	1	0	0	1193	365	272	98	1976	40	70	764	76	104	22	536	62	134	0	40	350	168	284	16	148	564	0	12	6	268	44	124	42	44	0	14	44	0	2	74	26	34	2	166	132	86	3	40	22	0	56	185	300	16	4	1	0	1	0	0	0	0	0	8	4	16	2	0	18	42	1	9	9	0	5	0	0	0	35	3	2	0	0	4	4	9	70	1	32	6	2	0	49	7	3	0	0	11	0	51	0	19	17	19	Vercial	1870	romantismo	romantism	5124
Mistérios_de_Lisboa	659	236470	CamCBra	Prosa:romance	399	2738	28509	4789	674	5667	8057	128	35	1203	2542	8231	43638	5731	3812	1034	12793	17758	2194	1838	5533	10271	masc	237	34	289	2839	2219	102	397	43	129	181	42	2	0	0	0	4107	1172	683	498	6954	226	376	2208	102	402	58	2184	228	654	2	124	1028	386	700	198	830	2246	34	44	28	748	272	390	44	228	0	46	240	2	24	202	30	28	16	400	674	77	6	43	21	0	28	541	962	24	3	0	0	1	0	0	0	0	0	5	2	15	3	0	30	79	1	3	12	0	10	0	0	0	12	1	1	0	0	9	9	8	159	2	34	4	1	1	45	18	6	2	1	12	0	123	0	8	23	15	NOBRE	1854	romantismo	romantism	14838
Mistérios_de_Lisboa_I	120	78596	CamCBra	Prosa:romance	149	1007	9442	1698	241	2183	2858	27	11	457	881	2497	12988	1374	1305	356	5037	5416	534	450	2057	3307	masc	77	15	102	1052	1048	50	126	2	38	73	11	2	0	0	0	1480	375	196	181	2436	80	154	692	38	106	22	662	92	190	2	40	398	150	248	78	306	886	8	10	4	270	82	154	14	84	0	22	82	0	8	66	16	12	10	122	270	30	2	11	5	0	4	207	372	7	0	0	0	0	0	0	0	0	0	2	1	4	1	0	11	37	0	3	5	0	4	0	0	0	8	0	0	0	0	4	2	3	59	0	12	2	0	0	16	8	3	1	0	3	0	54	0	4	11	2	Vercial	1854	romantismo	romantism	4660
Mistérios_de_Lisboa_II	121	77511	CamCBra	Prosa:romance	118	787	9393	1572	219	1849	2815	42	17	355	822	3305	14490	1953	1158	436	3821	5541	750	570	1850	3350	masc	83	14	88	931	688	30	85	4	22	45	14	0	0	0	0	1296	386	229	163	2204	70	122	776	34	134	18	700	52	228	0	62	342	108	208	58	282	696	20	14	20	232	62	92	14	72	0	8	80	0	6	62	10	6	4	140	178	20	4	12	4	0	13	149	329	8	0	0	0	0	0	0	0	0	0	3	1	4	1	0	11	21	1	0	3	0	2	0	0	0	0	1	1	0	0	3	7	2	61	1	13	1	0	1	14	6	1	3	0	2	0	34	0	3	6	7	Vercial	1854	romantismo	romantism	5134
Mistérios_de_Lisboa_III	122	78558	CamCBra	Prosa:romance	119	898	9484	1570	213	1611	2360	60	8	390	840	3529	15231	2137	1350	281	3965	5713	927	827	1686	3408	masc	73	5	106	840	467	23	146	0	68	58	20	0	0	0	0	1312	340	196	146	2299	70	104	756	28	168	18	808	80	238	0	24	290	112	246	62	240	666	6	24	4	254	126	138	16	68	0	16	56	0	6	68	4	10	2	128	222	27	0	20	11	0	10	185	242	9	3	0	0	1	0	0	0	0	0	1	0	7	1	0	8	21	0	0	5	0	4	0	0	0	5	0	0	0	0	1	2	2	41	1	8	1	0	0	16	4	1	2	1	7	0	35	0	2	6	6	Vercial	1854	romantismo	romantism	5540
Monarchia_Lusitana	752	57561	AntBra	Prosa:narrativos	113	453	4974	1464	212	639	1613	34	2	113	529	5941	7150	0	367	111	839	4807	15	1	2500	2536	masc	66	1	33	143	470	0	14	0	1	5	4	4	0	0	0	612	120	0	112	540	42	20	86	0	24	4	196	4	48	0	0	150	14	14	22	66	50	0	4	2	42	58	124	4	42	0	2	4	0	4	42	18	0	0	18	80	20	0	0	19	0	2	47	35	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	10	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	5	0	9	0	0	0	9	1	2	0	0	1	0	5	0	5	23	1	TychoBrahe	1584	desc	desc	1654
Muitos_anos_depois	490	7585	MacAss	Prosa:conto	19	96	990	142	22	320	343	2	0	55	72	421	1143	134	147	20	303	376	40	19	218	349	masc	5	1	5	62	0	0	3	0	0	3	0	0	0	0	0	179	25	1	23	217	8	10	128	0	8	0	84	4	12	0	0	40	14	10	6	26	28	0	4	0	8	12	20	0	4	0	2	12	0	0	24	6	0	0	14	12	2	0	0	0	0	1	8	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	OBras	1874	desc	desc	526
Musa_Cerula	24	4656	AugGil	Poesia:poesia	7	29	385	60	1	31	57	1	0	5	46	189	761	40	28	12	158	418	5	13	122	397	masc	42	9	20	59	24	1	5	1	1	3	0	0	0	0	0	40	6	1	5	138	6	4	126	12	6	2	6	4	2	0	2	40	4	12	0	12	26	0	0	0	2	2	12	0	4	0	2	0	0	0	14	4	0	0	2	6	6	0	3	6	0	16	7	28	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4	3	0	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	4	1	0	0	0	2	0	0	0	1	0	6	0	0	2	0	Vercial	1894	desc	desc	696
Musa_Entretenida_de_Vários_Entremezes	775	10601	ManCReb	Teatro:comedia	41	156	1404	346	23	65	139	10	8	31	202	508	2139	13	121	49	475	1082	171	62	235	499	masc	110	1	4	83	81	0	13	3	0	2	7	1	0	0	0	145	33	1	31	156	4	14	74	0	6	0	102	2	24	0	0	36	10	10	4	20	8	0	2	0	6	6	10	0	4	0	0	0	0	0	6	0	0	0	2	8	1	1	0	0	0	4	28	29	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	6	0	31	0	0	0	2	0	0	0	0	0	0	3	0	0	2	0	TychoBrahe	1625	desc	desc	974
