"story_title","story_date_published","story_url","search_term_used"
"MONEY SPENT ON SUBMARINES.","1915-07-16","http://newspapers.library.wales/view/4121353/4121360/98/","German+Submarine"
"Advertising","1915-03-02","http://newspapers.library.wales/view/4008620/4008621/4/","German+Submarine"
".British Liner Captured by GermanI Submarine.","1916-02-01","http://newspapers.library.wales/view/4009052/4009058/24/","German+Submarine"
"The New Menace.","1915-02-04","http://newspapers.library.wales/view/3755275/3755279/31/","German+Submarine"
"THE HUNS AGAIN.","1915-04-01","http://newspapers.library.wales/view/3755347/3755351/26/","German+Submarine"
"jTHE IRISH RISING","1916-04-28","http://newspapers.library.wales/view/4242015/4242020/27/","German+Submarine"
"[No title]","1917-03-16","http://newspapers.library.wales/view/4241493/4241500/52/","German+Submarine"
"[No title]","1916-07-14","http://newspapers.library.wales/view/4242114/4242122/64/","German+Submarine"
"i ANOTHER GERMAN CRIME. I","1916-03-03","http://newspapers.library.wales/view/4121650/4121653/41/","German+Submarine"
"- _ - -Food Economy No. 2. -I","1917-05-12","http://newspapers.library.wales/view/4123396/4123397/13/","German+Submarine"
"I - - NEVIN.","1917-06-01","http://newspapers.library.wales/view/4243882/4243888/79/","German+Submarine"
"< ￼￼&apos;., <?.OH C?&apos; 8 0 ok *L! j?i jmps ——..","1915-02-27","http://newspapers.library.wales/view/4122961/4122962/4/","German+Submarine"
"Was Submarine Sunk —..","1915-04-03","http://newspapers.library.wales/view/4122981/4122982/6/","German+Submarine"
"[No title]","1916-06-16","http://newspapers.library.wales/view/3886604/3886609/35/","German+Submarine"
"Expenditure on Munitions. I","1917-03-22","http://newspapers.library.wales/view/4013684/4013690/63/","German+Submarine"
"SUBMARINE ATTACK OFF NORWEGIAN I COAST.","1916-08-12","http://newspapers.library.wales/view/3978588/3978595/86/","German+Submarine"
"I.LARGE LINER SUNK.","1916-05-12","http://newspapers.library.wales/view/4121740/4121746/71/","German+Submarine"
"I RED CROSS SHIP&apos;S ESCAPE.","1915-03-12","http://newspapers.library.wales/view/4121191/4121193/6/","German+Submarine"
"ABERAMAN.","1915-07-03","http://newspapers.library.wales/view/3579707/3579712/54/","German+Submarine"
"Local Territorials Cone to the Dardanelles.","1915-07-31","http://newspapers.library.wales/view/3579743/3579750/100/","German+Submarine"
"- Chased by a Submarine.","1915-07-24","http://newspapers.library.wales/view/3579734/3579741/109/","German+Submarine"
"BRAVO! BADGER. i ,!","1914-10-31","http://newspapers.library.wales/view/4092197/4092200/22/","German+Submarine"
"[No title]","1915-03-13","http://newspapers.library.wales/view/4092341/4092342/5/","German+Submarine"
"..;r, &quote;DESERVED THE IRON I CROSS.&quote;J","1915-09-11","http://newspapers.library.wales/view/4092557/4092565/165/","German+Submarine"
"ULTIMATUM TO I BULGARIA.","1915-10-09","http://newspapers.library.wales/view/4092593/4092596/54/","German+Submarine"
"THE SAVAGES.","1915-02-06","http://newspapers.library.wales/view/4092296/4092301/56/","German+Submarine"
"I &quote;NOBLE&quote; WARFARE","1915-05-05","http://newspapers.library.wales/view/4099131/4099132/20/","German+Submarine"
"IN PARLIAMENT.I .-","1917-05-10","http://newspapers.library.wales/view/4103452/4103455/62/","German+Submarine"
"UTTER FAILURE.","1915-03-08","http://newspapers.library.wales/view/4098712/4098713/19/","German+Submarine"
"BEGGED PARDON.","1915-05-21","http://newspapers.library.wales/view/4099253/4099258/71/","German+Submarine"
"I A THRILLING ESCAPE.","1915-02-20","http://newspapers.library.wales/view/4114456/4114462/105/","German+Submarine"
"uff LUNDY ISLE ! . I","1916-01-11","http://newspapers.library.wales/view/4100785/4100791/108/","German+Submarine"
"- -__-I THE LOSS Or THE ! ti . ð à.. t; , SUSSEXj ! -I","1916-04-13","http://newspapers.library.wales/view/4101371/4101372/15/","German+Submarine"
"THESUPER-PIBATEI i - i","1915-03-26","http://newspapers.library.wales/view/4098850/4098852/37/","German+Submarine"
"ITHE LOSS OF THE SUSSEX.","1916-04-15","http://newspapers.library.wales/view/4115149/4115150/8/","German+Submarine"
"LANDED FROM U-BOAT","1918-05-25","http://newspapers.library.wales/view/4115887/4115888/22/","German+Submarine"
"NEW QUAY.","1916-11-10","http://newspapers.library.wales/view/3413510/3413513/26/","German+Submarine"
"This Morning&apos;s War News. News.","1915-08-14","http://newspapers.library.wales/view/3611688/3611693/46/","German+Submarine"
"FRIGHTFULNESS, PIRACY, ROBBERY, AND MURDER.","1915-04-09","http://newspapers.library.wales/view/4130045/4130049/24/","German+Submarine"
"u U&quote; øOAT MERCHANTMAN.","1916-07-15","http://newspapers.library.wales/view/4092907/4092910/37/","German+Submarine"
"TOOK HER FOR liNE. - LAYER,","1916-04-15","http://newspapers.library.wales/view/4092830/4092835/93/","German+Submarine"
"JACK&apos;S YARNS","1915-02-25","http://newspapers.library.wales/view/3857533/3857535/15/","German+Submarine"
"! A PIRATE FROM KIEL.","1915-04-01","http://newspapers.library.wales/view/3857578/3857585/98/","German+Submarine"
"ANOTHER SUBMARINE.","1915-06-24","http://newspapers.library.wales/view/3857686/3857693/94/","German+Submarine"
"/ THREE BRITISH SHOTS SINK GERMAN SUBMARINE.","1914-08-14","http://newspapers.library.wales/view/3585057/3585060/43/","German+Submarine"
"GERMAN SUBMARINES ACTIVE I","1915-06-11","http://newspapers.library.wales/view/4121308/4121311/21/","German+Submarine"
"SINKING OF GERMAN SUBMARINE.","1914-08-13","http://newspapers.library.wales/view/4012847/4012848/8/","German+Submarine"
"HUNTING DOWN GERMAN SUBMARINE CRAFT.","1914-10-22","http://newspapers.library.wales/view/4012937/4012939/21/","German+Submarine"
"IVERNJA SUNK BY GERMAN-! ..&apos;SUBMARINE,&quote;--I","1917-01-12","http://newspapers.library.wales/view/4241412/4241417/24/","German+Submarine"
"SUBMARINE DEFIED.","1915-02-19","http://newspapers.library.wales/view/4121164/4121166/12/","German+Submarine"
"END OF U29.","1915-04-02","http://newspapers.library.wales/view/4121218/4121224/74/","German+Submarine"
"ILIFE IN A SUBMARINE.I","1915-04-09","http://newspapers.library.wales/view/4121227/4121233/62/","German+Submarine"
"The Great War.","1914-11-26","http://newspapers.library.wales/view/3755185/3755193/95/","German+Submarine"
"^. MOSTYN.","1915-10-28","http://newspapers.library.wales/view/3755617/3755622/49/","German+Submarine"
"[No title]","1914-10-31","http://newspapers.library.wales/view/4092197/4092198/7/","German+Submarine"
"Submarines in the Straits. I","1914-11-05","http://newspapers.library.wales/view/4012955/4012957/23/","German+Submarine"
"SUBMARINE FIASCO. I","1915-03-13","http://newspapers.library.wales/view/4092341/4092344/41/","German+Submarine"
"I BLUE FUNNEL BOAT I","1915-03-13","http://newspapers.library.wales/view/4092341/4092347/85/","German+Submarine"
"&apos; ADRIFT IN THE CHANNEL.","1915-04-17","http://newspapers.library.wales/view/4092377/4092379/22/","German+Submarine"
"BLOWING UP THE I ITRIUMPH* I","1915-06-05","http://newspapers.library.wales/view/4092431/4092438/127/","German+Submarine"
"THREE MORE STEAMERS","1915-02-27","http://newspapers.library.wales/view/4092323/4092331/152/","German+Submarine"
"GERMAN&apos;S SECRET DOCUMENT. I","1915-08-21","http://newspapers.library.wales/view/3978129/3978136/83/","German+Submarine"
"- - - - - -W!LL HOLLAND BE BRABCM !NP","1915-04-10","http://newspapers.library.wales/view/4092368/4092370/12/","German+Submarine"
"GUNBOAT SUNK.","1914-11-12","http://newspapers.library.wales/view/4097829/4097835/71/","German+Submarine"
"LOCAL TRA8EBS ADVENTURE I","1915-03-04","http://newspapers.library.wales/view/4098687/4098690/57/","German+Submarine"
"I, -k &apos;,T ,,r i,;, fv -z- (","1916-02-03","http://newspapers.library.wales/view/4100939/4100944/95/","German+Submarine"
"THE FALABA INQUIRY_I","1915-05-20","http://newspapers.library.wales/view/4099244/4099250/107/","German+Submarine"
"SAW TORPEDO TRACK I ————￼?.———— .","1915-02-13","http://newspapers.library.wales/view/4098557/4098563/104/","German+Submarine"
"TORPEDO THAT MISSED I [ —,,.","1915-05-25","http://newspapers.library.wales/view/4099278/4099279/10/","German+Submarine"
"LOSS OF TRIUMPHI","1915-05-28","http://newspapers.library.wales/view/4099299/4099302/46/","German+Submarine"
"A SWANSEA WEDDING.","1916-09-11","http://newspapers.library.wales/view/4102183/4102184/20/","German+Submarine"
"NO WARNING GIVEN.I","1916-06-02","http://newspapers.library.wales/view/4101615/4101620/98/","German+Submarine"
"j LATEST HORROR.","1914-10-31","http://newspapers.library.wales/view/4097755/4097761/77/","German+Submarine"
"HOSPITAL&apos;SHIP CRIME —..","1918-07-06","http://newspapers.library.wales/view/4115912/4115913/7/","German+Submarine"
"2,938 SHIPStOST","1918-03-20","http://newspapers.library.wales/view/4104815/4104816/17/","German+Submarine"
"DOWNED BY THE DOZEN","1918-04-19","http://newspapers.library.wales/view/4104935/4104936/19/","German+Submarine"
"U-BOAT SINKINGS","1918-06-27","http://newspapers.library.wales/view/4105225/4105228/42/","German+Submarine"
"I IN FREE ZONE","1918-03-01","http://newspapers.library.wales/view/4104729/4104734/65/","German+Submarine"
"SINKING OF TUBANTIA","1916-03-22","http://newspapers.library.wales/view/4101238/4101242/83/","German+Submarine"
"Advertising","1915-04-24","http://newspapers.library.wales/view/4099056/4099057/34/","German+Submarine"
"NEUTRAL SHIPS SUNK I — I -I","1915-04-26","http://newspapers.library.wales/view/4099063/4099064/8/","German+Submarine"
"&apos;ENGLAND&apos;S WAR NOW","1916-07-07","http://newspapers.library.wales/view/4101805/4101813/127/","German+Submarine"
"&quote; &quote; 1 &apos;&quote;Ij&quote; I UNDER-SEAS TO U.S. [———øftIo","1916-07-11","http://newspapers.library.wales/view/4101828/4101832/81/","German+Submarine"
"Advertising","1917-02-08","http://newspapers.library.wales/view/4103053/4103054/39/","German+Submarine"
"AIR RAID RESULTS ————.. -","1915-03-25","http://newspapers.library.wales/view/4098841/4098842/17/","German+Submarine"
"|RELATIONS WITH U.S.A. I","1916-04-11","http://newspapers.library.wales/view/4101357/4101358/23/","German+Submarine"
"INTERVENTION OF JAPAN -","1918-03-04","http://newspapers.library.wales/view/4104743/4104744/17/","German+Submarine"
"MURDER IN COLD BLOOD","1916-12-30","http://newspapers.library.wales/view/4102829/4102830/9/","German+Submarine"
"WILSON LINE&apos;S LOSS 1 I I—^■ «il ■","1915-08-19","http://newspapers.library.wales/view/4099850/4099851/18/","German+Submarine"
"Advertising","1916-04-06","http://newspapers.library.wales/view/4101329/4101330/31/","German+Submarine"
"WILSON&apos;S FINAL WORD","1916-04-17","http://newspapers.library.wales/view/4101392/4101393/13/","German+Submarine"
"CREEK INDIGNATION I","1916-11-02","http://newspapers.library.wales/view/4102490/4102491/27/","German+Submarine"
"U BOAT OUTRAGES.","1916-11-03","http://newspapers.library.wales/view/4102497/4102502/119/","German+Submarine"
"18 BIC SHIPS LOST","1917-08-02","http://newspapers.library.wales/view/4103818/4103819/14/","German+Submarine"
"NO HOMOURS OF WAR., I","1915-03-09","http://newspapers.library.wales/view/4098721/4098724/69/","German+Submarine"
"GERMAN CRUISER TORPEDOED","1915-10-25","http://newspapers.library.wales/view/4100265/4100266/8/","German+Submarine"
"U. RAIDERS","1916-10-09","http://newspapers.library.wales/view/4102343/4102344/27/","German+Submarine"
"SCENE IN COUNTY COURT&apos; I","1915-06-22","http://newspapers.library.wales/view/4099464/4099471/135/","German+Submarine"
"- - . h -_# DISAPPOINTED PIRATES.","1915-03-13","http://newspapers.library.wales/view/4098755/4098757/26/","German+Submarine"
"NINE U BOATS MISSIKC I","1915-11-20","http://newspapers.library.wales/view/4100444/4100449/66/","German+Submarine"
"F I&quote; &quote;11 BEiOBALiSEO BEOOOiS","1916-03-15","http://newspapers.library.wales/view/4101196/4101200/90/","German+Submarine"
"r?17,?-&apos;= -? -,- -BRITISH AVIATORS&apos; DEATHS.I","1915-04-01","http://newspapers.library.wales/view/4098897/4098900/50/","German+Submarine"
"ISHOTS EEFORE WARNING; I, , ,., I","1915-06-15","http://newspapers.library.wales/view/4099418/4099426/148/","German+Submarine"
"I TO-MORROW&apos;S PROCESSION, .jj","1917-05-25","http://newspapers.library.wales/view/4103517/4103520/48/","German+Submarine"
"TO-DAY&apos;S NEWS IN BRIEF I","1916-11-21","http://newspapers.library.wales/view/4102604/4102605/35/","German+Submarine"
"London Steamer Sunk.","1916-04-28","http://newspapers.library.wales/view/3413241/3413243/17/","German+Submarine"
"THE PIRACY CAMPAiCHI","1915-05-10","http://newspapers.library.wales/view/4099167/4099173/79/","German+Submarine"
"DOVER ATTACKED&apos; BY SUBMARINES","1914-12-11","http://newspapers.library.wales/view/4098028/4098029/26/","German+Submarine"
"THE TUSCAIIIAS ASSAILANT.","1918-02-09","http://newspapers.library.wales/view/4104640/4104641/7/","German+Submarine"
"AGRICULTURAL RETURNS-","1917-09-28","http://newspapers.library.wales/view/3413924/3413926/15/","German+Submarine"
"mumm MGST FOUL","1917-01-06","http://newspapers.library.wales/view/4110319/4110321/18/","German+Submarine"
"&quote;NO -STALEMATE.&quote; (","1917-02-10","http://newspapers.library.wales/view/4110354/4110356/16/","German+Submarine"
"I AFFAIR OF THE ¡-BARALONG.","1916-01-29","http://newspapers.library.wales/view/4092737/4092739/34/","German+Submarine"
"Late War News.","1915-04-03","http://newspapers.library.wales/view/3611517/3611522/44/","German+Submarine"
"This Morning&apos;s War News.","1915-08-28","http://newspapers.library.wales/view/3611702/3611707/44/","German+Submarine"
"I-I THE LUSITANIA DISASTER.","1915-05-14","http://newspapers.library.wales/view/4130090/4130095/25/","German+Submarine"
"MRS, GRUNDY&apos;S JOTTINGS","1917-01-19","http://newspapers.library.wales/view/4130414/4130419/22/","German+Submarine"
"To the Seafarers in! British Ships.","1917-02-16","http://newspapers.library.wales/view/4130450/4130455/26/","German+Submarine"
"Advertising","1916-04-14","http://newspapers.library.wales/view/4168891/4168896/30/","German+Submarine"
"_mI ATIONAL SAILORS&apos; AND FlltE-UNION OF GREAT BRITAIN & IRELAND.","1917-02-23","http://newspapers.library.wales/view/4130459/4130464/21/","German+Submarine"
"-I i -I NATIONAL SAILORS&apos; AND FIRE-MEN&apos;S UNION OF GREAT BRITAIN & IRELAND.","1917-03-02","http://newspapers.library.wales/view/4130468/4130473/31/","German+Submarine"
"CAPTURED BY U-BOAT IN BAY I OF BISCAY.","1917-03-02","http://newspapers.library.wales/view/4130468/4130475/51/","German+Submarine"
"- -.n -.:=-&quote;:=::::::.:.:&quote;=&quote;::.-.:::-..-:.:= ! THE JANUARY &quote;STRAND.&quote; i","1918-01-18","http://newspapers.library.wales/view/4108871/4108874/7/","German+Submarine"
"ITHE MAN IN THE I . immI , --_-c-C-&apos;","1918-06-01","http://newspapers.library.wales/view/4110694/4110698/128/","German+Submarine"
"THE GLENART CASTLE.!","1918-03-16","http://newspapers.library.wales/view/4110644/4110646/52/","German+Submarine"
". I &quote;SEA BATTLEI&quote; ;","1916-07-15","http://newspapers.library.wales/view/4092907/4092913/117/","German+Submarine"
"[No title]","1914-11-06","http://newspapers.library.wales/view/3678417/3678423/82/","German+Submarine"
"KIDWELL Y NOTES  --","1915-05-14","http://newspapers.library.wales/view/3678672/3678680/100/","German+Submarine"
"Saturday.","1915-01-08","http://newspapers.library.wales/view/3678503/3678509/64/","German+Submarine"
"[No title]","1914-11-27","http://newspapers.library.wales/view/3678444/3678446/23/","German+Submarine"
"HOSPITAL SHIP ! TORPEDOED. I","1918-07-06","http://newspapers.library.wales/view/4110714/4110716/33/","German+Submarine"
"PLUCKY TUG CAPTAIN.I","1915-04-15","http://newspapers.library.wales/view/3857596/3857603/94/","German+Submarine"
"WAR LATEST.","1915-08-26","http://newspapers.library.wales/view/3857767/3857772/40/","German+Submarine"
"- - - ,- ,,-.- - ¡ ADRIFT FOR FOUR DAYS ! WITHOUT FOOD. ;","1918-06-22","http://newspapers.library.wales/view/3979449/3979456/64/","German+Submarine"
"__---__-----By the Way.","1915-02-12","http://newspapers.library.wales/view/3585190/3585192/18/","German+Submarine"
"A Great Hearted Russian.&apos;j","1918-08-07","http://newspapers.library.wales/view/4119342/4119344/14/","German+Submarine"
"Sir Roger Casement Caught.","1916-04-28","http://newspapers.library.wales/view/3585505/3585507/20/","German+Submarine"
"Fought Hun Submarine.I","1917-10-03","http://newspapers.library.wales/view/4119127/4119130/29/","German+Submarine"
"General County Mews.","1917-06-20","http://newspapers.library.wales/view/4119052/4119053/3/","German+Submarine"
